Time Published,Overall Sentiment Score,Overall Sentiment Label,Ticker Sentiment
20230424T132001,0.067818,Neutral,"[{'ticker': 'SSNLF', 'relevance_score': '0.060388', 'ticker_sentiment_score': '-0.125634', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TJX', 'relevance_score': '0.120431', 'ticker_sentiment_score': '0.003629', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KO', 'relevance_score': '0.179788', 'ticker_sentiment_score': '0.317033', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WFC', 'relevance_score': '0.060388', 'ticker_sentiment_score': '0.036164', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.179788', 'ticker_sentiment_score': '0.010144', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PG', 'relevance_score': '0.120431', 'ticker_sentiment_score': '0.2542', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMD', 'relevance_score': '0.120431', 'ticker_sentiment_score': '-0.147988', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BBBY', 'relevance_score': '0.120431', 'ticker_sentiment_score': '0.003629', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.179788', 'ticker_sentiment_score': '0.0293', 'ticker_sentiment_label': 'Neutral'}]"
20230424T130700,0.019206,Neutral,"[{'ticker': 'ZVSA', 'relevance_score': '0.106423', 'ticker_sentiment_score': '0.025709', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CHRS', 'relevance_score': '0.05333', 'ticker_sentiment_score': '0.016994', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.05333', 'ticker_sentiment_score': '0.016994', 'ticker_sentiment_label': 'Neutral'}]"
20230424T130700,0.023987,Neutral,"[{'ticker': 'ZVSA', 'relevance_score': '0.102558', 'ticker_sentiment_score': '0.025358', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CHRS', 'relevance_score': '0.051386', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.051386', 'ticker_sentiment_score': '-0.079995', 'ticker_sentiment_label': 'Neutral'}]"
20230424T130011,0.246438,Somewhat-Bullish,"[{'ticker': 'JNJ', 'relevance_score': '0.474958', 'ticker_sentiment_score': '0.177124', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20230424T130000,0.440438,Bullish,"[{'ticker': 'JNJ', 'relevance_score': '0.053749', 'ticker_sentiment_score': '0.149933', 'ticker_sentiment_label': 'Neutral'}]"
20230424T130000,0.440438,Bullish,"[{'ticker': 'JNJ', 'relevance_score': '0.053749', 'ticker_sentiment_score': '0.149933', 'ticker_sentiment_label': 'Neutral'}]"
20230424T130000,0.440438,Bullish,"[{'ticker': 'JNJ', 'relevance_score': '0.053749', 'ticker_sentiment_score': '0.149933', 'ticker_sentiment_label': 'Neutral'}]"
20230424T123800,0.178822,Somewhat-Bullish,"[{'ticker': 'ACAD', 'relevance_score': '0.222022', 'ticker_sentiment_score': '-0.046605', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'REGN', 'relevance_score': '0.306963', 'ticker_sentiment_score': '0.190761', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMGN', 'relevance_score': '0.348103', 'ticker_sentiment_score': '0.075985', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.134339', 'ticker_sentiment_score': '-0.001252', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNY', 'relevance_score': '0.222022', 'ticker_sentiment_score': '0.025583', 'ticker_sentiment_label': 'Neutral'}]"
20230424T123514,0,Neutral,"[{'ticker': 'BUD', 'relevance_score': '0.043069', 'ticker_sentiment_score': '-0.183183', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'MSFT', 'relevance_score': '0.021542', 'ticker_sentiment_score': '0.048945', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDNDF', 'relevance_score': '0.021542', 'ticker_sentiment_score': '0.048945', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.021542', 'ticker_sentiment_score': '0.039164', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'XOM', 'relevance_score': '0.021542', 'ticker_sentiment_score': '0.19068', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ATVI', 'relevance_score': '0.021542', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BBBY', 'relevance_score': '0.064564', 'ticker_sentiment_score': '-0.100029', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MCO', 'relevance_score': '0.021542', 'ticker_sentiment_score': '-0.112224', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CCZ', 'relevance_score': '0.107399', 'ticker_sentiment_score': '-0.042664', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'EA', 'relevance_score': '0.021542', 'ticker_sentiment_score': '-0.026063', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COIN', 'relevance_score': '0.021542', 'ticker_sentiment_score': '-0.019709', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NSRGF', 'relevance_score': '0.021542', 'ticker_sentiment_score': '0.048945', 'ticker_sentiment_label': 'Neutral'}]"
20230424T122240,0.062085,Neutral,"[{'ticker': 'NFLX', 'relevance_score': '0.039128', 'ticker_sentiment_score': '-0.005964', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.039128', 'ticker_sentiment_score': '0.051653', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CVX', 'relevance_score': '0.039128', 'ticker_sentiment_score': '0.051653', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KO', 'relevance_score': '0.039128', 'ticker_sentiment_score': '0.051653', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDNDF', 'relevance_score': '0.01957', 'ticker_sentiment_score': '0.047022', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.039128', 'ticker_sentiment_score': '-0.005964', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.039128', 'ticker_sentiment_score': '-0.005964', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABBV', 'relevance_score': '0.039128', 'ticker_sentiment_score': '0.051653', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.039128', 'ticker_sentiment_score': '0.051653', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LMT', 'relevance_score': '0.039128', 'ticker_sentiment_score': '-0.005964', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.039128', 'ticker_sentiment_score': '-0.005964', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MA', 'relevance_score': '0.01957', 'ticker_sentiment_score': '0.047022', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'V', 'relevance_score': '0.039128', 'ticker_sentiment_score': '0.051653', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PG', 'relevance_score': '0.039128', 'ticker_sentiment_score': '-0.005964', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'XOM', 'relevance_score': '0.039128', 'ticker_sentiment_score': '0.051653', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LLY', 'relevance_score': '0.039128', 'ticker_sentiment_score': '0.051653', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SPGI', 'relevance_score': '0.01957', 'ticker_sentiment_score': '-0.032983', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PEP', 'relevance_score': '0.039128', 'ticker_sentiment_score': '0.051653', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:USD', 'relevance_score': '0.01957', 'ticker_sentiment_score': '0.077017', 'ticker_sentiment_label': 'Neutral'}]"
20230424T121952,0.071422,Neutral,"[{'ticker': 'BAYZF', 'relevance_score': '0.138464', 'ticker_sentiment_score': '0.070146', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'INTC', 'relevance_score': '0.272788', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.399204', 'ticker_sentiment_score': '0.272594', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PG', 'relevance_score': '0.272788', 'ticker_sentiment_score': '0.114812', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HLN', 'relevance_score': '0.272788', 'ticker_sentiment_score': '0.114812', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GSK', 'relevance_score': '0.272788', 'ticker_sentiment_score': '0.114812', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNY', 'relevance_score': '0.272788', 'ticker_sentiment_score': '0.114812', 'ticker_sentiment_label': 'Neutral'}]"
20230424T102010,0.290604,Somewhat-Bullish,"[{'ticker': 'HD', 'relevance_score': '0.117774', 'ticker_sentiment_score': '0.060494', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.117774', 'ticker_sentiment_score': '0.060494', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.117774', 'ticker_sentiment_score': '0.060494', 'ticker_sentiment_label': 'Neutral'}]"
20230424T102007,0.233743,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.123526', 'ticker_sentiment_score': '0.068619', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IVZ', 'relevance_score': '0.184363', 'ticker_sentiment_score': '0.155457', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'UNH', 'relevance_score': '0.123526', 'ticker_sentiment_score': '0.068619', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.123526', 'ticker_sentiment_score': '0.068619', 'ticker_sentiment_label': 'Neutral'}]"
20230423T214300,0.053915,Neutral,"[{'ticker': 'JNJ', 'relevance_score': '0.421485', 'ticker_sentiment_score': '0.080352', 'ticker_sentiment_label': 'Neutral'}]"
20230423T132200,-0.174698,Somewhat-Bearish,"[{'ticker': 'AZN', 'relevance_score': '0.034282', 'ticker_sentiment_score': '-0.109525', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BAYZF', 'relevance_score': '0.034282', 'ticker_sentiment_score': '-0.109525', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.034282', 'ticker_sentiment_score': '-0.109525', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVS', 'relevance_score': '0.034282', 'ticker_sentiment_score': '-0.109525', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMGN', 'relevance_score': '0.034282', 'ticker_sentiment_score': '-0.109525', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PFE', 'relevance_score': '0.034282', 'ticker_sentiment_score': '-0.109525', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BMY', 'relevance_score': '0.034282', 'ticker_sentiment_score': '-0.109525', 'ticker_sentiment_label': 'Neutral'}]"
20230422T180000,0.30636,Somewhat-Bullish,"[{'ticker': 'JNJ', 'relevance_score': '0.202932', 'ticker_sentiment_score': '0.177638', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20230422T112000,0.200073,Somewhat-Bullish,"[{'ticker': 'EMBC', 'relevance_score': '0.151159', 'ticker_sentiment_score': '0.007802', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABBV', 'relevance_score': '0.2396', 'ticker_sentiment_score': '0.17618', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ABT', 'relevance_score': '0.030408', 'ticker_sentiment_score': '0.158953', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.151159', 'ticker_sentiment_score': '0.107797', 'ticker_sentiment_label': 'Neutral'}]"
20230422T080000,0.38899,Bullish,"[{'ticker': 'SO', 'relevance_score': '0.751437', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'COST', 'relevance_score': '0.751437', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.999463', 'ticker_sentiment_score': '0.636157', 'ticker_sentiment_label': 'Bullish'}]"
20230422T023000,0.301502,Somewhat-Bullish,"[{'ticker': 'SSNLF', 'relevance_score': '0.029327', 'ticker_sentiment_score': '-0.044058', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CARR', 'relevance_score': '0.058615', 'ticker_sentiment_score': '0.166026', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HON', 'relevance_score': '0.029327', 'ticker_sentiment_score': '-0.044058', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.029327', 'ticker_sentiment_score': '-0.044058', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PCRFF', 'relevance_score': '0.029327', 'ticker_sentiment_score': '-0.044058', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IR', 'relevance_score': '0.029327', 'ticker_sentiment_score': '-0.044058', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSBHF', 'relevance_score': '0.029327', 'ticker_sentiment_score': '-0.044058', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'RRX', 'relevance_score': '0.029327', 'ticker_sentiment_score': '-0.044058', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MIELF', 'relevance_score': '0.029327', 'ticker_sentiment_score': '-0.044058', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DKILF', 'relevance_score': '0.058615', 'ticker_sentiment_score': '0.166026', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HSHCY', 'relevance_score': '0.058615', 'ticker_sentiment_score': '0.166026', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20230421T224106,-0.079909,Neutral,"[{'ticker': 'MRNA', 'relevance_score': '0.078099', 'ticker_sentiment_score': '-0.406604', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'JNJ', 'relevance_score': '0.155451', 'ticker_sentiment_score': '-0.012288', 'ticker_sentiment_label': 'Neutral'}]"
20230421T194500,0.273892,Somewhat-Bullish,"[{'ticker': 'CPT', 'relevance_score': '0.219312', 'ticker_sentiment_score': '0.41169', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.323785', 'ticker_sentiment_score': '0.271095', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20230421T181400,-0.08037,Neutral,"[{'ticker': 'JNJ', 'relevance_score': '0.182506', 'ticker_sentiment_score': '-0.378465', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'LEGN', 'relevance_score': '0.83383', 'ticker_sentiment_score': '0.265643', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVAX', 'relevance_score': '0.182506', 'ticker_sentiment_score': '-0.331384', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
20230421T180000,0.359822,Bullish,"[{'ticker': 'JNJ', 'relevance_score': '0.1331', 'ticker_sentiment_score': '0.222953', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
20230421T165255,0.033433,Neutral,"[{'ticker': 'CVS', 'relevance_score': '0.120431', 'ticker_sentiment_score': '0.124832', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MRNA', 'relevance_score': '0.060388', 'ticker_sentiment_score': '-0.391075', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'NVO', 'relevance_score': '0.179788', 'ticker_sentiment_score': '0.073802', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.120431', 'ticker_sentiment_score': '-0.010641', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNY', 'relevance_score': '0.179788', 'ticker_sentiment_score': '0.073802', 'ticker_sentiment_label': 'Neutral'}]"
20230421T164847,-0.170886,Somewhat-Bearish,"[{'ticker': 'JNJ', 'relevance_score': '0.172097', 'ticker_sentiment_score': '-0.005874', 'ticker_sentiment_label': 'Neutral'}]"
20230421T155216,-0.026536,Neutral,"[{'ticker': 'JNJ', 'relevance_score': '0.050148', 'ticker_sentiment_score': '-0.134235', 'ticker_sentiment_label': 'Neutral'}]"
20230421T155100,-0.17087,Somewhat-Bearish,"[{'ticker': 'JNJ', 'relevance_score': '0.177802', 'ticker_sentiment_score': '-0.005967', 'ticker_sentiment_label': 'Neutral'}]"
20230421T151600,-0.09001,Neutral,"[{'ticker': 'XPEV', 'relevance_score': '0.062271', 'ticker_sentiment_score': '-0.003015', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WAL', 'relevance_score': '0.041538', 'ticker_sentiment_score': '0.008941', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNJ', 'relevance_score': '0.062271', 'ticker_sentiment_score': '-0.0486', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LVS', 'relevance_score': '0.124164', 'ticker_sentiment_score': '-0.02055', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SLB', 'relevance_score': '0.062271', 'ticker_sentiment_score': '0.051316', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BK', 'relevance_score': '0.041538', 'ticker_sentiment_score': '0.008941', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'STT', 'relevance_score': '0.062271', 'ticker_sentiment_score': '0.009061', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ABT', 'relevance_score': '0.041538', 'ticker_sentiment_score': '-0.047931', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.185306', 'ticker_sentiment_score': '-0.079295', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UNP', 'relevance_score': '0.062271', 'ticker_sentiment_score': '-0.087197', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LRCX', 'relevance_score': '0.103598', 'ticker_sentiment_score': '-0.112153', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SPGI', 'relevance_score': '0.020776', 'ticker_sentiment_score': '-0.013591', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DXCM', 'relevance_score': '0.041538', 'ticker_sentiment_score': '-0.060168', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NFLX', 'relevance_score': '0.062271', 'ticker_sentiment_score': '-0.087018', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IBKR', 'relevance_score': '0.062271', 'ticker_sentiment_score': '0.003046', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BAC', 'relevance_score': '0.041538', 'ticker_sentiment_score': '0.008941', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.041538', 'ticker_sentiment_score': '0.008941', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HCA', 'relevance_score': '0.041538', 'ticker_sentiment_score': '0.08633', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BKR', 'relevance_score': '0.062271', 'ticker_sentiment_score': '0.051316', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GS', 'relevance_score': '0.041538', 'ticker_sentiment_score': '0.008941', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AN', 'relevance_score': '0.020776', 'ticker_sentiment_score': '-0.109884', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MCB', 'relevance_score': '0.041538', 'ticker_sentiment_score': '0.008941', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSM', 'relevance_score': '0.082963', 'ticker_sentiment_score': '-0.105451', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LMT', 'relevance_score': '0.041538', 'ticker_sentiment_score': '0.050024', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NIO', 'relevance_score': '0.062271', 'ticker_sentiment_score': '-0.003015', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ALB', 'relevance_score': '0.062271', 'ticker_sentiment_score': '-0.179135', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'PG', 'relevance_score': '0.062271', 'ticker_sentiment_score': '-0.056259', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AXP', 'relevance_score': '0.041538', 'ticker_sentiment_score': '-0.056996', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'RIO', 'relevance_score': '0.041538', 'ticker_sentiment_score': '-0.175689', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'SCHW', 'relevance_score': '0.062271', 'ticker_sentiment_score': '0.003046', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FCX', 'relevance_score': '0.041538', 'ticker_sentiment_score': '-0.024978', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MRNA', 'relevance_score': '0.062271', 'ticker_sentiment_score': '-0.043466', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ISRG', 'relevance_score': '0.144646', 'ticker_sentiment_score': '0.007934', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LI', 'relevance_score': '0.062271', 'ticker_sentiment_score': '-0.003015', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KEY', 'relevance_score': '0.041538', 'ticker_sentiment_score': '0.008941', 'ticker_sentiment_label': 'Neutral'}]"
